municipality,requester_cnes,requester_name,executor_cnes,executor_name,grupo_saude_am_id,executor_address
COARI,4660234,DEPARTAMENTO DE VIGILANCIA EM SAUDE,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,473553,LABORATORIO SAO COSME E DAMIAO,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,4763025,CENTRAL DE REGULACAO MUNICIPAL DE COARI,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,5439345,BIOGAMA COMERCIO E SERVICOS,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,6316778,LABORATORIO CENTRAL DE ANALISES CLINICA,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,6557279,CAPS MARIA FERREIRA DE MOURA,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,6582079,SECRETARIA MUNICIPAL DE SAUDE DE COARI,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,6696767,CLINICA SANTA ANA,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,6915213,SOS COARI,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,6915221,POLICLINICA DR ROQUE JUAN DELLOSO,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,7418442,POLO BASE COARI,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,766488,CAF CENTRAL DE ABASTECIMENTO FARMACEUTICO,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,767883,FARMA COARI,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,7827660,GERENCIA DE ENDEMIAS,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,7888457,UNIDADE BASICA DE SAUDE CIGANOPOLIS,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,7923007,CER II DR JOAO BATISTA BOTELHO FILHO,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,9108300,CLINICA DE MEDICINA OCUPACIONAL DE COARI,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,9390219,UNIDADE PRISIONAL DE COARI,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,9460977,UBSF PREFEITO ROBERVAL RODRIGUES DA SILVA,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,953016,FAZENDA DA ESPERANCA SAO RAIMUNDO,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,9619429,TELESSAUDE DE COARI AM,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,9663193,POLICONSULTORIO DR JUAN,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
COARI,9833552,CLINICA NOSSA SENHORA DE GUADALUPE,2012014,UNIDADE BASICA E SPA ENEDINO MONTEIRO,ed60502c-ab09-4f95-aec2-806d5d36fe0c,"RUA A, SN - PERA"
CODAJAS,2016591,UBS ENF RAIMUNDA G DANTAS,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,2016613,UBS ANA GERUZA,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,2019523,UNIDADE HOSPITALAR DE CODAJAS,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,2961601,LABORATORIO CENTRAL DE CODAJAS,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,4596463,CLINICA NOSSA SENHORA APARECIDA,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,4840593,UBS SANDRA NEPOMUCENO,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,4878221,UNIDADE BASICA DE SAUDE ARLETE FERREIRA,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,5379997,UNIDADE BASICA DE SAUDE JOAO SAMPAIO FILHO,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,5380006,UBS NOVA ESPERANCA DE CODAJAS,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,5380111,UBS VICENTE FEREIRA,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,5380146,UBS SAO FRANCISCO,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,5380154,UBS VALDIR ROSAS,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,7498179,SECRETARIA MUNICIPAL DE SAUDE DE CODAJAS,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,7620322,CENTRO DE ATENCAO PSICOSSOCIAL DE CODAJAS,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,832383,SOLIMOES SAUDE,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,9642188,UBS ENFERMEIRA MIRIAN PEREIRA QUARESMA,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,9647899,UBSF JOAO DA SILVA BASTOS,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
CODAJAS,968501,CENTRAL DE ABASTECIMENTO FARMACEUTICO DE CODAJAS,4878221,UBS ARLETE FERREIRA,f1c357d4-03a5-415f-8acd-5cd6c75c065a,"RUA DO BELA VISTA, SN - BELA VISTA"
FONTE BOA,2017717,HOSPITAL REGIONAL DE FONTE BOA,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,2019612,UNIDADE BASICA DE SAUDE MARIA PLACIDO GOMES,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,2019620,COORDENADORIA DE VIGILANCIA SANITARIA,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,2943328,UNIDADE BASICA DE SAUDE FRANCISCA MUSTAFFA PAES DE LEMOS,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,3564282,UNIDADE BASICA DE SAUDE DA FAMILIA ANTONIO LISBOA,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,6808581,SEMSA,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,6808611,COORDEDORIA DE VIGILANCIA EPIDEMIOLOGICA,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,6808638,GERENCIA MUNICIPAL DE ENDEMIAS,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,7668295,UNIDADE DE SUPORTE BASICO TERRESTE DE FONTE BOA,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,7669666,POLO BASE MUCURA,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
FONTE BOA,9778934,UBSF TACILA BISPO LISBOA,2943166,UNIDADE BASICA DE SAUDE DA FAMILIA JULIA BENACON LINS,eddddcc3-e2cb-4cb0-b62c-ee1f335772c6,"ESTRADA DA BARE, SN - BELARMINO LINS"
HUMAITA,132004,ESPACO MENTE E CORPO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,2014718,USF NOSSA SENHORA DO CARMO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,2014726,USF IRMA MARIA BERNARDES,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,2017008,USF SARAH NEVES DOS SANTOS,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,229652,FAZENDA DA ESPERANCA DOZE APOSTOLOS,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,2870339,USF ALDEMIR LIMA CELESTINO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,3436756,USF SAO CRISTOVAO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,4037936,ESPACO SAUDE AMAZONCLIN,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,4296850,ESPACO DO AUTISMO TEAMO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,4362365,MEGA LAB LABORATORIO DE ANALISES CLINICAS E CLINICA MEDICA M,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,4510275,USF ALDEMIR JOAQUIM RICA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,4626486,USF VENTURA DOS REIS,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,4644549,FERNANDA DE SA CREMONEZ SERVICOS MEDICOS,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,5424194,CLINICA DR PAULO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,5434874,BIO DIAGNOSTICO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,5985307,CONSULTORIO M J CREMONEZ,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,6259103,ODONTO GRIZ,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,6474381,USF DRA VERONICA CAVALCANTE,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,6523293,VIGILANCIA SANITARIA DE HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,6548806,USF DR IGOR PEREIRA MEDEIROS,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,6764711,SECRETARIA MUNICIPAL DE SAUDE DE HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,6833888,USF NICOLAU M GUERREIRO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,6910564,CENTRO DE ATENCAO PSICOSSOCIAL CAPS MANGABEIRA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7029802,CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7101325,USF NOVA HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7146868,DROGARIA SANTA RITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7147953,FARMACIA NOVA XAROPAO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7184530,CONSULTORIO ODONTOLOGICO EL SHADAI,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7460848,USF LAGO DE URUAPEARA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7624999,CTA CEAF HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7664079,CONSULTORIO ODONTOLOGICO ELISABETA DECESARO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7686781,LABORATORIO DRA LUIZA DA CONCEICAO FERNANDES ATENCAO BASICA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7802560,CENTRO DE FISIOTERAPIA DE HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7820119,ROUGE FISIOTERAPIA PILATES,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7907796,CASA DE APOIO SAUDE INDIGENA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7907893,POLO BASE DE HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7907907,POSTO DE SAUDE ALDEIA MARMELO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,7907915,POSTO DE SAUDE ALDEIA FORQUILHA GRANDE,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,859699,REALFARMA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,859753,DROGARIA PAGUE MENOS,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,859818,REALFARMA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,859826,REALFARMA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,859893,FARMACIA PRECO BAIXO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,859915,FARMADICAS,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,876674,FARMACIA MEGA POPULAR,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,876852,DROGARIA POPULAR,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9041370,CENTRAL DE ABASTECIMENTO FARMACEUTICO CAF,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9076247,USF MARIA IZABEL NASCIMENTO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9142991,USF DRA MARIA DO SOCORRO R PONTES,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9145117,USF ADRIANA DANTAS DA R BERNARDINO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9279733,ESF FLUVIAL ANGELICA TONETTA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9369678,CONSULTORIO ODONTOLOGICO FRANCIELI VANAZI,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,946346,LC TRATTARE CLINICA ODONTOLOGICA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9589171,ODONTOP ODONTOLOGIA E SAUDE,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,959103,MED SAUDE,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9595414,CEHUM CENTRO DE ESPECIALIDADES DE HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9610391,CENTRAL MUNICIPAL DE REGULACAO DE HUMAITA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9668497,CENTRO MEDICO BETEL,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9781471,FISIOLIFE,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9906533,CLINICA POPULAR DELAIDE BRANDAO,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,991600,BIOFARMA,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
HUMAITA,9941916,AMAZONCLIN CLINICA POPULAR MULTIPROFISSIONAL,2017016,HOSPITAL REGIONAL DR LUIZA DA CONCEICAO FERNANDES,0bc47883-a9cf-485f-b065-e4a658e8a9ca,"RUA DOM JOSE, 3307 - SAO PEDRO"
